timestamp,funding_rate,trailing_7d_annualized,trailing_30d_annualized,positive_ratio_7d,observation_count_30d,active,state_changed,reason,funding_return,idle_return,transition_cost_return,neutral_return,neutral_equity,drawdown
2020-01-06 00:00:00+00:00,0.0001,0.017539305,0.0040925045,0.6666666666666666,15,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.000537046459733,0.0
2020-01-06 08:00:00+00:00,0.0001,0.022757162142857144,0.005310004500000001,0.6875,16,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0005728598102297,0.0
2020-01-06 16:00:00+00:00,0.0001,0.027975019285714286,0.0065275045000000005,0.7058823529411765,17,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0006086744426341,0.0
2020-01-07 00:00:00+00:00,0.0001,0.033192876428571425,0.0077450044999999995,0.7222222222222222,18,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.000644490356992,0.0
2020-01-07 08:00:00.001000+00:00,0.0001,0.03841073357142857,0.0089625045,0.7368421052631579,19,False,False,hold_idle,0.0,3.579412863019549e-05,0.0,3.579412863019549e-05,1.000680307554593,0.0
2020-01-07 16:00:00+00:00,0.0001,0.043628590714285716,0.010180004500000001,0.75,20,False,False,hold_idle,0.0,3.5794126144406135e-05,0.0,3.5794126144406135e-05,1.0007161260317516,0.0
2020-01-08 00:00:00+00:00,0.00012514,0.04884644785714286,0.011397504499999999,0.7619047619047619,21,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0007519457922454,0.0
2020-01-08 08:00:00+00:00,0.0001,0.061824823928571436,0.012921084,0.8095238095238095,22,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0007877668348761,0.0
2020-01-08 16:00:00.001000+00:00,0.0001,0.07350395357142857,0.014138584000000001,0.8571428571428571,23,False,False,hold_idle,0.0,3.579412863019549e-05,0.0,3.579412863019549e-05,1.0008235891609338,0.0
2020-01-09 00:00:00+00:00,0.0001,0.07872181071428572,0.015356084,0.8636363636363636,24,False,False,hold_idle,0.0,3.5794126144406135e-05,0.0,3.5794126144406135e-05,1.0008594127667325,0.0
2020-01-09 08:00:00+00:00,0.0001,0.08707142571428572,0.016573584,0.9047619047619048,25,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.00089523765605,0.0
2020-01-09 16:00:00+00:00,0.0001,0.08707142571428572,0.017791084000000002,0.9047619047619048,26,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0009310638276883,0.0
2020-01-10 00:00:00+00:00,0.0001,0.09223501714285716,0.019008584000000002,0.9047619047619048,27,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.000966891281693,0.0
2020-01-10 08:00:00+00:00,0.0001,0.09832112571428572,0.020226084,0.9523809523809523,28,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.00100272001811,0.0
2020-01-10 16:00:00+00:00,0.0001,0.10353898285714289,0.021443584,0.9545454545454546,29,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0010385500369854,0.0
2020-01-11 00:00:00+00:00,0.0001,0.10434931607142858,0.022661084,1.0,30,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0010743813383651,0.0
2020-01-11 08:00:00+00:00,0.00017846,0.10434931607142858,0.023878584,1.0,31,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.001110213922295,0.0
2020-01-11 16:00:00+00:00,0.0001,0.11361727392857145,0.026051334500000006,1.0,32,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.001146047788821,0.0
2020-01-12 00:00:00+00:00,0.0001,0.1149807,0.027268834500000002,1.0,33,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.001181882937989,0.0
2020-01-12 08:00:00+00:00,0.0001,0.11498070000000002,0.028486334500000002,1.0,34,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0012177193698448,0.0
2020-01-12 16:00:00+00:00,0.0001,0.1149807,0.0297038345,1.0,35,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0012535570844345,0.0
2020-01-13 00:00:00.001000+00:00,0.0001,0.1149807,0.0309213345,1.0,36,False,False,hold_idle,0.0,3.579412863019549e-05,0.0,3.579412863019549e-05,1.0012893960830482,0.0
2020-01-13 08:00:00+00:00,0.0001,0.1149807,0.032138834500000005,1.0,37,False,False,hold_idle,0.0,3.5794126144406135e-05,0.0,3.5794126144406135e-05,1.0013252363619987,0.0
2020-01-13 16:00:00+00:00,0.0001,0.1149807,0.0333563345,1.0,38,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0013610779250652,0.0
2020-01-14 00:00:00+00:00,0.0001,0.11498070000000002,0.0345738345,1.0,39,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0013969207710494,0.0
2020-01-14 08:00:00+00:00,0.000259,0.12019855714285717,0.03579133450000001,1.0,40,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0014327648999968,0.0
2020-01-14 16:00:00.001000+00:00,0.0001,0.12327709285714286,0.038944659500000006,1.0,41,False,False,hold_idle,0.0,3.579412863019549e-05,0.0,3.579412863019549e-05,1.001468610313198,0.0
2020-01-15 00:00:00+00:00,0.00049392,0.12327709285714285,0.0401621595,1.0,42,False,False,hold_idle,0.0,3.5794126144406135e-05,0.0,3.5794126144406135e-05,1.001504457006965,0.0
2020-01-15 08:00:00+00:00,0.00019497,0.14251950642857145,0.046175635500000006,1.0,43,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0015403049850782,0.0
2020-01-15 16:00:00+00:00,0.0001,0.15269276250000002,0.04854939525,1.0,44,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0015761542463384,0.0
2020-01-16 00:00:00+00:00,0.0001,0.14747490535714286,0.04976689525,1.0,45,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0016120047907917,0.0
2020-01-16 08:00:00+00:00,0.00041191,0.1474749053571429,0.05098439525,1.0,46,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0016478566184839,0.0
2020-01-16 16:00:00+00:00,0.00031466,0.16374992357142856,0.0559993995,1.0,47,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.001683709729461,0.0
2020-01-17 00:00:00+00:00,0.0001,0.1749505757142857,0.05983038500000001,1.0,48,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.001719564123769,0.0
2020-01-17 08:00:00+00:00,0.00015027,0.1749505757142857,0.061047885,1.0,49,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0017554198014538,0.0
2020-01-17 16:00:00+00:00,0.00056749,0.17757359250000002,0.06287742225,1.0,50,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0017912767625612,0.0
2020-01-18 00:00:00.001000+00:00,0.0001,0.20196655285714285,0.069786613,1.0,51,False,False,hold_idle,0.0,3.579412863019549e-05,0.0,3.579412863019549e-05,1.0018271350083823,0.0
2020-01-18 08:00:00.001000+00:00,0.00029182,0.20196655285714285,0.07100411300000001,1.0,52,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.001862994536473,0.0
2020-01-18 16:00:00+00:00,0.00032081,0.20788151571428573,0.0745570215,1.0,53,False,False,hold_idle,0.0,3.5794126144406135e-05,0.0,3.5794126144406135e-05,1.0018988553468788,0.0
2020-01-19 00:00:00+00:00,0.00020041,0.2194030660714286,0.07846288325,1.0,54,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0019347174421365,0.0
2020-01-19 08:00:00+00:00,0.00039329,0.2246423164285714,0.080902875,1.0,55,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0019705808210464,0.0
2020-01-19 16:00:00+00:00,0.00092467,0.23994576964285716,0.08569118075,1.0,56,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0020064454836548,0.0
2020-01-20 00:00:00+00:00,0.00029702,0.2881937292857143,0.096949038,1.0,57,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0020423114300074,0.0
2020-01-20 08:00:00+00:00,0.0001,0.2932560942857143,0.10056525649999999,1.0,58,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0020781786601503,0.0
2020-01-20 16:00:00+00:00,0.00010782,0.2932560942857143,0.10178275650000002,1.0,59,False,False,hold_idle,0.0,3.5794127387411834e-05,0.0,3.5794127387411834e-05,1.0021140471741294,0.0
2020-01-21 00:00:00+00:00,0.00012057,0.29366413071428576,0.10309546500000001,1.0,60,True,True,enter_arbitrage,9.645600000000001e-05,0.0,0.0009440000000000002,-0.0008475440000000002,1.0012647114261313,-0.0008475439999999779
2020-01-21 08:00:00+00:00,0.00015425,0.29473744392857143,0.10456340474999999,1.0,61,True,False,hold_arbitrage,0.00012340000000000002,0.0,0.0,0.00012340000000000002,1.0013882674915213,-0.0007242485869295434
2020-01-21 16:00:00+00:00,0.0001574,0.3027859885714285,0.10644139849999999,1.0,62,True,False,hold_arbitrage,0.00012592000000000001,0.0,0.0,0.00012592000000000001,1.0015143623021638,-0.0005984197843116323
2020-01-22 00:00:00+00:00,0.0001,0.2922667885714286,0.1083577435,1.0,63,True,False,hold_arbitrage,8e-05,0.0,0.0,8e-05,1.001594483451148,-0.000518467657894317
2020-01-22 08:00:00.001000+00:00,0.00021392,0.27171260571428574,0.1095752435,1.0,64,True,False,hold_arbitrage,0.000171136,0.0,0.0,0.000171136,1.0017658923246682,-0.0003474203863752523
2020-01-22 16:00:00+00:00,0.0001,0.2727013896428572,0.11217971950000001,1.0,65,True,False,hold_arbitrage,8e-05,0.0,0.0,8e-05,1.0018460335960542,-0.0002674481800061246
2020-01-23 00:00:00+00:00,0.0001,0.2727013896428571,0.1133972195,1.0,66,True,False,hold_arbitrage,8e-05,0.0,0.0,8e-05,1.001926181278742,-0.0001874695758604661
2020-01-23 08:00:00+00:00,0.0001,0.2727013896428572,0.11461471950000002,1.0,67,True,False,hold_arbitrage,8e-05,0.0,0.0,8e-05,1.0020063353732442,-0.000107484573426464
2020-01-23 16:00:00+00:00,0.00052304,0.25642637142857144,0.11583221950000001,1.0,68,True,False,hold_arbitrage,0.00041843200000000005,0.0,0.0,0.00041843200000000005,1.0024256068881672,0.0
2020-01-24 00:00:00+00:00,0.00054719,0.26729934214285717,0.1222002315,1.0,69,True,False,hold_arbitrage,0.000437752,0.0,0.0,0.000437752,1.0028644207024338,0.0
2020-01-24 08:00:00+00:00,0.00042124,0.2906330775,0.12886226975,1.0,70,True,False,hold_arbitrage,0.00033699200000000004,0.0,0.0,0.00033699200000000004,1.0032023779892951,0.0
2020-01-24 16:00:00.001000+00:00,0.00017948,0.304771905,0.13399086675,1.0,71,True,False,hold_arbitrage,0.000143584,0.0,0.0,0.000143584,1.0033464217995363,0.0
2020-01-25 00:00:00+00:00,0.0001,0.314136915,0.13617603575000004,1.0,72,True,False,hold_arbitrage,8e-05,0.0,0.0,8e-05,1.0034266895132804,0.0
2020-01-25 08:00:00+00:00,0.0001,0.2897439546428571,0.13739353575,1.0,73,True,False,hold_arbitrage,8e-05,0.0,0.0,8e-05,1.0035069636484415,0.0
2020-01-25 16:00:00.001000+00:00,0.0001,0.27451720392857143,0.13861103575,1.0,74,True,False,hold_arbitrage,8e-05,0.0,0.0,8e-05,1.0035872442055334,0.0
2020-01-26 00:00:00+00:00,0.0001,0.26299565357142857,0.13982853575,1.0,75,True,False,hold_arbitrage,8e-05,0.0,0.0,8e-05,1.0036675311850698,0.0
2020-01-26 08:00:00+00:00,0.0001,0.2577564032142857,0.14104603575000002,1.0,76,True,False,hold_arbitrage,8e-05,0.0,0.0,8e-05,1.0037478245875646,0.0
2020-01-26 16:00:00+00:00,0.0001,0.24245294999999997,0.14226353575,1.0,77,True,False,hold_arbitrage,8e-05,0.0,0.0,8e-05,1.0038281244135316,0.0
2020-01-27 00:00:00+00:00,0.0001,0.1994228475,0.14348103575,1.0,78,True,False,hold_arbitrage,8e-05,0.0,0.0,8e-05,1.003908430663485,0.0
2020-01-27 08:00:00.001000+00:00,0.0001,0.18914262535714285,0.14469853575,1.0,79,True,False,hold_arbitrage,8e-05,0.0,0.0,8e-05,1.003988743337938,0.0
2020-01-27 16:00:00+00:00,0.0001,0.18914262535714288,0.14591603575,1.0,80,True,False,hold_arbitrage,8e-05,0.0,0.0,8e-05,1.0040690624374051,0.0
2020-01-28 00:00:00+00:00,0.0001,0.18873458892857145,0.14713353575000002,1.0,81,True,False,hold_arbitrage,8e-05,0.0,0.0,8e-05,1.0041493879624002,0.0
2020-01-28 08:00:00+00:00,0.00068689,0.1876612757142857,0.14835103575000003,1.0,82,True,False,hold_arbitrage,0.000549512,0.0,0.0,0.000549512,1.0047011801008783,0.0
2020-01-28 16:00:00+00:00,0.00054394,0.21545366999999999,0.15671392150000002,1.0,83,True,False,hold_arbitrage,0.00043515200000000006,0.0,0.0,0.00043515200000000006,1.0051383778288017,0.0
2020-01-29 00:00:00.001000+00:00,0.00062324,0.235622775,0.16333639100000003,1.0,84,True,False,hold_arbitrage,0.000498592,0.0,0.0,0.000498592,1.0056395317828801,0.0
2020-01-29 08:00:00+00:00,0.00108193,0.2681425478571428,0.17092433799999998,1.0,85,True,False,hold_arbitrage,0.0008655440000000001,0.0,0.0,0.0008655440000000001,1.0065099570457776,0.0
2020-01-29 16:00:00.002000+00:00,0.00053694,0.30821621250000003,0.18409683575000002,1.0,86,True,False,hold_arbitrage,0.000429552,0.0,0.0,0.000429552,1.0069423054108464,0.0
2020-01-30 00:00:00+00:00,0.000236,0.33101511749999996,0.19063408025000003,1.0,87,True,False,hold_arbitrage,0.0001888,0.0,0.0,0.0001888,1.007132416118108,0.0
2020-01-30 08:00:00+00:00,0.00024877,0.33811140321428573,0.19350738025,1.0,88,True,False,hold_arbitrage,0.000199016,0.0,0.0,0.000199016,1.0073328515830344,0.0
2020-01-30 16:00:00+00:00,0.00034852,0.3458740092857143,0.196536155,1.0,89,True,False,hold_arbitrage,0.00027881600000000004,0.0,0.0,0.00027881600000000004,1.0076137120993813,0.0
2020-01-31 00:00:00+00:00,0.00053551,0.33676780500000003,0.20077938600000003,1.0,90,True,False,hold_arbitrage,0.000428408,0.0,0.0,0.000428408,1.0080453818745545,0.0
2020-01-31 08:00:00+00:00,0.00077154,0.3361583592857143,0.2088039285,1.0,90,True,False,hold_arbitrage,0.0006172320000000001,0.0,0.0,0.0006172320000000001,1.0086675797416997,0.0
2020-01-31 16:00:00+00:00,0.00039858,0.3764162142857143,0.21970505825000006,1.0,90,True,False,hold_arbitrage,0.00031886400000000003,0.0,0.0,0.00031886400000000003,1.0089892075208464,0.0
2020-02-01 00:00:00+00:00,0.00074991,0.3658688378571428,0.22455776975000002,1.0,91,True,False,hold_arbitrage,0.000599928,0.0,0.0,0.000599928,1.009594528398136,0.0
2020-02-01 08:00:00+00:00,0.00065667,0.3997802132142857,0.23441866749999998,1.0,90,True,False,hold_arbitrage,0.000525336,0.0,0.0,0.000525336,1.0101249047493066,0.0
2020-02-01 16:00:00+00:00,0.00049052,0.43404431571428576,0.24119612475000002,1.0,90,True,False,hold_arbitrage,0.00039241600000000003,0.0,0.0,0.00039241600000000003,1.0105212939239288,0.0
2020-02-02 00:00:00+00:00,0.00028263,0.44920323428571424,0.24715554374999998,1.0,90,True,False,hold_arbitrage,0.00022610400000000003,0.0,0.0,0.00022610400000000003,1.0107497768305702,0.0
2020-02-02 08:00:00+00:00,0.00034916,0.4587326067857143,0.250799156,1.0,90,True,False,hold_arbitrage,0.000279328,0.0,0.0,0.000279328,1.0110321075442328,0.0
2020-02-02 16:00:00+00:00,0.00065524,0.4717334196428572,0.25505017900000004,1.0,91,True,False,hold_arbitrage,0.000524192,0.0,0.0,0.000524192,1.0115620824867506,0.0
2020-02-03 00:00:00+00:00,0.00060677,0.5007050496428571,0.26199930375,1.0,90,True,False,hold_arbitrage,0.000485416,0.0,0.0,0.000485416,1.0120531109065831,0.0
2020-02-03 08:00:00+00:00,0.00035862,0.5323654414285715,0.2681692285,1.0,90,True,False,hold_arbitrage,0.00028689599999999997,0.0,0.0,0.00028689599999999997,1.0123434648958898,0.0
2020-02-03 16:00:00+00:00,0.0001,0.5406420064285715,0.27252519999999997,1.0,90,True,False,hold_arbitrage,8e-05,0.0,0.0,8e-05,1.0124244523730814,0.0
2020-02-04 00:00:00+00:00,0.00099282,0.5406420064285714,0.27284333275,1.0,90,True,False,hold_arbitrage,0.000794256,0.0,0.0,0.000794256,1.0132285765689255,0.0
2020-02-04 08:00:00.001000+00:00,0.0005445,0.5872280785714287,0.28371341625,1.0,90,True,False,hold_arbitrage,0.00043559999999999996,0.0,0.0,0.00043559999999999996,1.013669938936879,0.0
2020-02-04 16:00:00+00:00,0.00038192,0.5797983717857143,0.28912520375,1.0,90,True,False,hold_arbitrage,0.000305536,0.0,0.0,0.000305536,1.013979651595342,0.0
2020-02-05 00:00:00.002000+00:00,0.0001,0.5713443996428571,0.29255757975,1.0,90,True,False,hold_arbitrage,8e-05,0.0,0.0,8e-05,1.0140607699674697,0.0
2020-02-05 08:00:00+00:00,0.0001,0.5440424839285715,0.29255757975,1.0,90,True,False,hold_arbitrage,8e-05,0.0,0.0,8e-05,1.0141418948290672,0.0
2020-02-05 16:00:00+00:00,0.00052631,0.5492603410714286,0.29255757975,1.0,90,True,False,hold_arbitrage,0.00042104800000000004,0.0,0.0,0.00042104800000000004,1.0145688972456013,0.0
2020-02-06 00:00:00+00:00,0.00164021,0.49225212107142857,0.297747904,1.0,90,True,False,hold_arbitrage,0.001312168,0.0,0.0,0.001312168,1.0159001820863622,0.0
2020-02-06 08:00:00+00:00,0.00078299,0.5655217928571428,0.31771746075,1.0,91,True,False,hold_arbitrage,0.000626392,0.0,0.0,0.000626392,1.0165365338332197,0.0
2020-02-06 16:00:00+00:00,0.00055668,0.5933966292857143,0.324815364,1.0,90,True,False,hold_arbitrage,0.0004453440000000001,0.0,0.0,0.0004453440000000001,1.0169892422793432,0.0
2020-02-07 00:00:00+00:00,0.00035618,0.6042581207142856,0.33037544300000005,1.0,90,True,False,hold_arbitrage,0.00028494400000000003,0.0,0.0,0.00028494400000000003,1.0172790272619952,0.0
2020-02-07 08:00:00+00:00,0.00019726,0.5949009375000001,0.333188355,1.0,90,True,False,hold_arbitrage,0.000157808,0.0,0.0,0.000157808,1.0174395620307293,0.0
2020-02-07 16:00:00.001000+00:00,0.00034616,0.5649358275,0.33437249550000003,1.0,90,True,False,hold_arbitrage,0.000276928,0.0,0.0,0.000276928,1.0177213195337633,0.0
2020-02-08 00:00:00+00:00,0.00039915,0.5622006267857143,0.3373694935,1.0,90,True,False,hold_arbitrage,0.00031932000000000005,0.0,0.0,0.00031932000000000005,1.018046298305517,0.0
2020-02-08 08:00:00+00:00,0.00062858,0.5438984710714286,0.34101164475,1.0,90,True,False,hold_arbitrage,0.000502864,0.0,0.0,0.000502864,1.018558237139268,0.0
2020-02-08 16:00:00+00:00,0.00099315,0.5424327750000001,0.34744710624999997,1.0,90,True,False,hold_arbitrage,0.00079452,0.0,0.0,0.00079452,1.0193675020298398,0.0
2020-02-09 00:00:00+00:00,0.00042798,0.5686592903571429,0.3583212075,1.0,90,True,False,hold_arbitrage,0.00034238400000000005,0.0,0.0,0.00034238400000000005,1.019716517152655,0.0
2020-02-09 08:00:00+00:00,0.00081519,0.5762434457142858,0.362314364,1.0,90,True,False,hold_arbitrage,0.000652152,0.0,0.0,0.000652152,1.020381527318749,0.0
2020-02-09 16:00:00+00:00,0.00113954,0.6005602253571428,0.37102180225,1.0,90,True,False,hold_arbitrage,0.0009116320000000001,0.0,0.0,0.0009116320000000001,1.0213117397712617,0.0
2020-02-10 00:00:00+00:00,0.00106733,0.6258303075,0.38367820174999995,1.0,90,True,False,hold_arbitrage,0.0008538640000000001,0.0,0.0,0.0008538640000000001,1.0221838010986297,0.0
2020-02-10 08:00:00+00:00,0.00125022,0.6498616703571428,0.3954554445,1.0,90,True,False,hold_arbitrage,0.001000176,0.0,0.0,0.001000176,1.0232061648040773,0.0
2020-02-10 16:00:00.009000+00:00,0.00097918,0.6963840846428572,0.40850412249999996,1.0,90,True,False,hold_arbitrage,0.000783344,0.0,0.0,0.000783344,1.0240076872140396,0.0
2020-02-11 00:00:00+00:00,0.00043989,0.7422584410714286,0.4192081390000001,1.0,90,True,False,hold_arbitrage,0.000351912,0.0,0.0,0.000351912,1.0243680478072623,0.0
2020-02-11 08:00:00+00:00,0.00064797,0.7652112728571429,0.42334629975000004,1.0,90,True,False,hold_arbitrage,0.000518376,0.0,0.0,0.000518376,1.0248990556184125,0.0
2020-02-11 16:00:00+00:00,0.0005012,0.7188062603571428,0.4300178345,1.0,90,True,False,hold_arbitrage,0.00040096000000000006,0.0,0.0,0.00040096000000000006,1.025309999143753,0.0
2020-02-12 00:00:00+00:00,0.003,0.7449581603571429,0.4361199444999999,1.0,91,True,False,hold_arbitrage,0.0024000000000000002,0.0,0.0,0.0024000000000000002,1.027770743141698,0.0
2020-02-12 08:00:00.001000+00:00,0.00108055,0.8763479774999999,0.4702099445,1.0,90,True,False,hold_arbitrage,0.0008644400000000001,0.0,0.0,0.0008644400000000001,1.0286591892828993,0.0
2020-02-12 16:00:00+00:00,0.00103884,0.9275116757142857,0.48214814075,1.0,90,True,False,hold_arbitrage,0.0008310720000000001,0.0,0.0,0.0008310720000000001,1.0295140791326551,0.0
2020-02-13 00:00:00.001000+00:00,0.00093553,0.9542547589285715,0.49357851774999995,1.0,90,True,False,hold_arbitrage,0.000748424,0.0,0.0,0.000748424,1.0302845921778159,0.0
2020-02-13 08:00:00+00:00,0.00084403,0.9174855632142859,0.5037510955,1.0,90,True,False,hold_arbitrage,0.000675224,0.0,0.0,0.000675224,1.0309802650612847,0.0
2020-02-13 16:00:00+00:00,0.00070414,0.9206705432142858,0.51402716075,1.0,91,True,False,hold_arbitrage,0.0005633120000000001,0.0,0.0,0.0005633120000000001,1.0315610286163568,0.0
2020-02-14 00:00:00+00:00,0.0006332,0.9283647953571429,0.51822924025,1.0,90,True,False,hold_arbitrage,0.00050656,0.0,0.0,0.00050656,1.0320835761710128,0.0
2020-02-14 08:00:00+00:00,0.00074453,0.9428193032142856,0.51992497425,1.0,90,True,False,hold_arbitrage,0.000595624,0.0,0.0,0.000595624,1.0326983099189861,0.0
2020-02-14 16:00:00+00:00,0.00055952,0.981667815,0.52661586725,1.0,90,True,False,hold_arbitrage,0.000447616,0.0,0.0,0.000447616,1.0331605622056788,0.0
2020-02-15 00:00:00+00:00,0.00059113,0.98250789,0.53221052325,1.0,90,True,False,hold_arbitrage,0.00047290400000000007,0.0,0.0,0.00047290400000000007,1.033649147968188,0.0
2020-02-15 08:00:00+00:00,0.0009686,0.9925251321428571,0.538190031,1.0,90,True,False,hold_arbitrage,0.00077488,0.0,0.0,0.00077488,1.0344501020199657,0.0
2020-02-15 16:00:00+00:00,0.00087369,1.01026689,0.5449677317500001,1.0,90,True,False,hold_arbitrage,0.0006989520000000001,0.0,0.0,0.0006989520000000001,1.0351731329876728,0.0
2020-02-16 00:00:00+00:00,0.00051202,1.0040336378571428,0.551773922,1.0,90,True,False,hold_arbitrage,0.000409616,0.0,0.0,0.000409616,1.0355971564657147,0.0
2020-02-16 08:00:00+00:00,0.00036973,1.008418725,0.5567902655,1.0,90,True,False,hold_arbitrage,0.00029578400000000005,0.0,0.0,0.00029578400000000005,1.0359034695350426,0.0
2020-02-16 16:00:00+00:00,0.00060847,0.9851752585714285,0.559462191,1.0,90,True,False,hold_arbitrage,0.00048677599999999996,0.0,0.0,0.00048677599999999996,1.0364077224823292,0.0
